EdgeID,SourceAccountId,TargetAccountId,Timestamp,Amount Sent,Sent Currency,Amount Received,Receiving Currency,Payment Format,Is Laundering
8248,12819,12820,504730,3610.1,1,3610.1,1,0,1
2136,3820,3821,504790,31614.89,7,31614.89,7,3,0
5064,8877,8878,504790,27.75,1,27.75,1,2,0
8250,18,12823,504790,356.34,0,356.34,0,2,1
3865,6809,6810,504850,81.87,0,81.87,0,0,0
4227,1449,7430,504850,1006.58,0,1006.58,0,2,0
3641,6429,6430,505150,799.79,5,799.79,5,3,0
6442,10613,10605,505270,6814.89,1,6814.89,1,0,1
1873,3359,3360,505450,2868.01,1,2868.01,1,2,0
8251,12824,12825,505510,14482.89,1,14482.89,1,0,1
4151,7303,7304,505570,100.45,1,100.45,1,3,0
8247,70,12818,505630,312.94,1,312.94,1,3,1
5100,8939,8940,505870,52.99,4,52.99,4,2,0
8258,12831,12832,505990,2694.62,1,2694.62,1,0,1
3146,70,5581,506050,310.2,1,310.2,1,3,0
8260,12835,12836,506230,4029.4,1,4029.4,1,0,1
2107,2860,3771,506350,119.7,4,119.7,4,2,0
8259,12833,12834,506350,1085.67,1,1085.67,1,0,1
4958,8687,8688,506470,1533.62,1,1533.62,1,2,0
3312,5864,5865,506650,456.82,0,456.82,0,2,0
1317,1585,2378,506770,4212.03,11,4212.03,11,2,0
4054,745,7143,506890,0.609468,10,0.609468,10,6,0
451,823,824,507010,467.98,1,467.98,1,1,0
1094,1977,1978,507010,1666.28,4,1666.28,4,2,0
4456,7823,7824,507070,18002.49,11,18002.49,11,3,0
3029,5377,5378,507190,3144.58,1,3144.58,1,3,0
8262,12839,12840,507190,640.45,0,640.45,0,0,1
8261,12837,12838,507250,1958.7,0,1958.7,0,0,1
2350,4193,4194,507430,80522.56,3,80522.56,3,2,0
3460,5614,5614,507430,0.004946,10,0.004946,10,6,0
8263,12841,12842,507550,199213.11,8,199213.11,8,0,1
3505,6194,6195,507970,8923.12,3,8923.12,3,2,0
4912,8610,8611,507970,276.49,1,276.49,1,2,0
7342,11716,11729,508090,12155.7,0,12155.7,0,0,1
3850,3929,6789,508330,2472.45,1,2472.45,1,2,0
1428,2572,2573,508390,36663.31,11,36663.31,11,1,0
2715,4837,4838,508510,64.37,0,64.37,0,2,0
442,805,806,508570,1093.67,0,1093.67,0,2,0
1092,1973,1974,508570,177940.43,7,177940.43,7,2,0
8265,18,12173,508930,116.17,0,116.17,0,3,1
8266,12845,12846,508930,14691.67,0,14691.67,0,0,1
820,1487,1488,509110,519827101.04,3,519827101.04,3,2,0
8264,12843,12844,509350,2190.1,1,2190.1,1,0,1
8279,12358,12862,509470,2721.04,11,2721.04,11,0,1
4126,7260,7261,509530,801952.07,0,801952.07,0,1,0
7274,11654,11647,509650,11508.67,0,11508.67,0,0,1
2040,3655,3656,509710,25.86,0,25.86,0,2,0
8202,11187,11194,509770,2597164367.66,9,2597164367.66,9,0,1
8281,12864,12865,509770,160764.86,7,160764.86,7,0,1
730,18,1323,509830,1875.31,0,1875.31,0,3,0
8277,12858,12859,510430,1156.23,1,1156.23,1,0,1
8276,12856,12857,510550,3380.15,1,3380.15,1,0,1
7344,11716,11730,510850,12169.6,9,12169.6,9,0,1
8278,12860,12861,510850,627.29,0,627.29,0,0,1
6523,10714,10706,510910,7645.05,5,7645.05,5,0,1
8280,167,12863,510970,1916.06,3,1916.06,3,3,1
2768,4931,4932,511030,310783.87,1,310783.87,1,4,0
8016,12577,12581,511030,2460.27,0,2460.27,0,0,1
3608,6370,6371,511210,6372.67,1,6372.67,1,2,0
3762,3161,6643,511210,0.757224,10,0.757224,10,6,0
8285,12872,12873,511210,833.46,13,833.46,13,0,1
3003,5330,5331,511270,0.849475,10,0.849475,10,6,0
4344,7629,6321,511390,245.22,0,245.22,0,2,0
8282,12866,12867,511450,44643.09,1,44643.09,1,0,1
1125,2035,2036,511690,2042.2,1,2042.2,1,2,0
3457,6114,6115,511690,1259.82,1,1259.82,1,2,0
8125,12706,12708,511870,2914.56,0,2914.56,0,0,1
1466,2638,2639,511930,20.72,4,20.72,4,1,0
1909,3424,3425,511990,329.41,1,329.41,1,3,0
1513,2721,2722,512050,521.82,1,521.82,1,3,0
7130,11479,11480,512230,1508.16,1,1508.16,1,0,1
8283,12868,12869,512230,3970.13,0,3970.13,0,0,1
8284,12870,12871,512230,23107.1,11,23107.1,11,0,1
2965,5266,5267,512470,744.94,9,744.94,9,2,0
1620,2907,2907,512530,2484.59,7,2484.59,7,2,0
2070,3706,3707,512530,258.17,1,258.17,1,3,0
2887,5139,5140,512770,332.29,0,332.29,0,2,0
8286,70,1558,513190,294.02,1,294.02,1,2,1
2470,4410,4411,513370,11779.6,1,11779.6,1,2,0
3462,6119,6120,513430,181.35,1,181.35,1,3,0
6308,10487,10478,513550,4874.14,1,4874.14,1,0,1
2106,3769,3770,513670,6864.65,0,6864.65,0,1,0
654,1189,1190,513730,273.57,1,273.57,1,3,0
7236,11604,11605,513850,2507.17,0,2507.17,0,0,1
8287,12874,12875,513910,177673.93,7,177673.93,7,0,1
4743,8324,8325,513970,20761.52,4,20761.52,4,2,0
8288,12876,12877,514090,27864.02,5,27864.02,5,0,1
4212,7407,7408,514150,0.150611,10,0.150611,10,6,0
7756,12241,12240,514150,3777.06,0,3777.06,0,0,1
4570,8019,8020,514270,3504.04,0,3504.04,0,1,0
8289,845,12878,514270,14.53,5,14.53,5,3,1
2639,4706,4707,514390,133.48,0,133.48,0,2,0
4765,8359,8359,514510,3811.13,14,3811.13,14,2,0
8291,12880,12881,514810,35652.78,0,35652.78,0,0,1
1910,3426,3427,514930,3415.94,2,3415.94,2,3,0
7995,9434,9434,515050,30855.39,9,30855.39,9,0,1
8293,9108,9107,515110,11878.48,9,11878.48,9,0,1
1046,18,1889,515170,233.17,0,233.17,0,2,0
3475,167,6145,515170,227642.16,3,227642.16,3,2,0
8,15,16,515230,134810.45,3,134810.45,3,4,0
4303,7560,7561,515650,2222.53,0,2222.53,0,2,0
7757,12242,12240,515770,15993.1,0,15993.1,0,0,1
8292,845,12882,515770,365.89,5,365.89,5,3,1
8290,70,12879,515890,3490.23,1,3490.23,1,2,1
898,1626,1626,516250,20002.12,11,219337.6,3,0,0
2613,4660,4661,516250,757121.07,3,757121.07,3,2,0
6961,11284,11280,516430,5034.37,5,5034.37,5,0,1
8298,745,7366,516550,0.160231,10,0.160231,10,6,1
8300,12885,12886,516790,1946.96,1,1946.96,1,0,1
1192,2158,2159,516850,1893139.31,1,1893139.31,1,2,0
4996,8754,8755,516850,54.81,0,54.81,0,0,0
2001,3588,3589,517090,5575.1,0,5575.1,0,3,0
8306,12895,12896,517270,1829.21,1,1829.21,1,0,1
8302,70,12889,517330,57.42,1,57.42,1,1,1
8305,12027,12894,517390,5545.76,2,5545.76,2,0,1
7256,11631,11622,517510,6309.44,1,6309.44,1,0,1
3208,892,5683,517630,238.49,0,238.49,0,1,0
4399,318,7721,517630,1016.12,2,1016.12,2,3,0
2780,4953,4954,517750,40598562.99,6,40598562.99,6,1,0
7364,11761,11762,517750,15553.54,5,15553.54,5,0,1
8299,12883,12884,517990,27506.37,1,27506.37,1,0,1
8303,12890,12891,517990,94456091.72,1,94456091.72,1,0,1
8304,12892,12893,517990,2812.12,0,2812.12,0,0,1
4347,2178,7633,518050,297.0,2,297.0,2,2,0
8301,12887,12888,518110,21566.36,1,21566.36,1,0,1
4670,8197,8198,518470,19.91,1,19.91,1,3,0
7015,11334,11328,518470,13430.77,1,13430.77,1,0,1
3009,5340,5341,518530,3.95,1,3.95,1,3,0
8311,12901,12902,518530,1267.34,1,1267.34,1,0,1
410,747,748,518590,2809.49,1,2809.49,1,4,0
4738,8314,8315,518590,8811.68,3,8811.68,3,3,0
3867,6813,6814,518650,43680.81,1,43680.81,1,0,0
2202,3941,3942,518710,702.71,2,702.71,2,3,0
1277,2304,2305,518770,31.17,13,31.17,13,3,0
2298,4105,4106,518770,337.57,5,337.57,5,3,0
1777,3192,3193,518890,101.62,1,101.62,1,3,0
8310,12899,12900,518890,999.18,1,999.18,1,0,1
1660,2978,2979,518950,4.67,5,4.67,5,3,0
4839,8486,8487,519010,4612.51,3,4612.51,3,0,0
773,1398,1399,519190,7.31,2,7.31,2,3,0
1749,3140,3141,519250,1774029.62,1,1774029.62,1,2,0
1980,3550,3551,519310,22.18,1,22.18,1,3,0
1082,1955,1956,519430,91.4,1,91.4,1,3,0
4769,8365,8366,519610,127.17,0,127.17,0,3,0
4862,8525,8526,519610,34.28,4,34.28,4,3,0
3445,6095,6096,519670,13.47,1,13.47,1,3,0
8312,9434,9435,519670,12260.49,9,12260.49,9,0,1
3949,6959,6960,520030,151.43,1,151.43,1,2,0
1322,2385,2386,520090,1.93,1,1.93,1,3,0
6924,7235,9361,520090,338827.02,12,338827.02,12,0,1
269,490,491,520150,4744.88,3,4744.88,3,3,0
734,1330,1331,520150,12079.91,1,12079.91,1,2,0
2846,70,5071,520210,399.07,1,399.07,1,2,0
4330,2335,7606,520270,75.45,1,75.45,1,3,0
7613,11186,11187,520270,46043.6,9,46043.6,9,0,1
3242,5740,5741,520390,81.15,0,81.15,0,2,0
3498,6182,6183,520390,173.56,1,173.56,1,2,0
8318,18,12910,520390,746450.32,0,746450.32,0,2,1
627,1137,1138,520510,113.6,1,113.6,1,2,0
1315,2374,2375,520570,1325.01,1,1325.01,1,1,0
8313,70,12903,520690,11.5,1,11.5,1,3,1
166,306,307,520810,523.6,1,523.6,1,0,0
8314,12904,12905,520810,46158989.93,1,46158989.93,1,0,1
8315,12906,12907,521050,596.33,1,596.33,1,0,1
8317,12908,12909,521230,6693.21,0,6693.21,0,0,1
2292,4093,4094,521290,4171.76,1,4171.76,1,3,0
3122,5540,5541,521410,22.14,4,22.14,4,0,0
8319,12911,12912,521470,7399.11,0,7399.11,0,0,1
2951,5247,5248,521590,1780.58,1,1780.58,1,2,0
8316,9428,9429,521590,6149.56,0,6149.56,0,0,1
7398,11804,11805,521770,17643.54,0,17643.54,0,0,1
6417,10589,10600,521890,535.44,0,535.44,0,0,1
6925,9361,8948,521890,14090.57,0,14090.57,0,0,1
6963,11285,11280,521890,9873.51,5,9873.51,5,0,1
3112,5523,5524,521950,2066.3,11,2066.3,11,2,0
3201,5670,5671,522010,845.34,1,845.34,1,2,0
2714,4835,4836,522070,4109.83,0,4109.83,0,2,0
8322,12917,12918,522070,85690.06,9,85690.06,9,0,1
1421,18,2561,522190,76667.55,0,76667.55,0,1,0
2133,3814,3815,522190,20019.06,8,20019.06,8,2,0
2513,4489,4489,522250,398.38,1,339.97,0,0,0
1031,1861,1862,522310,571.5,1,571.5,1,2,0
1057,1909,1910,522310,17.25,4,17.25,4,3,0
8321,12915,12916,522310,374.39,0,374.39,0,0,1
1010,1826,1827,522430,0.042636,10,0.042636,10,6,0
572,271,1037,522490,58781.16,7,58781.16,7,3,0
8320,12913,12914,522610,3026.61,1,3026.61,1,0,1
3461,1585,6118,522970,156318.56,11,156318.56,11,2,0
4594,8064,8065,522970,560.72,14,560.72,14,0,0
8102,12678,12679,523090,9134.64,1,9134.64,1,0,1
4045,5623,5624,523150,1.87,1,1.87,1,0,0
644,1170,1171,523690,1081.88,0,1081.88,0,3,0
4073,7171,7172,523690,17.04,0,17.04,0,2,0
6700,10947,10937,524470,16820.79,1,16820.79,1,0,1
2482,4432,4433,524590,8281.88,2,8281.88,2,0,0
242,442,443,524650,5083.08,1,5083.08,1,3,0
6604,10815,10816,524650,1445.75,11,1445.75,11,0,1
7855,12359,12360,524710,10295.12,0,10295.12,0,0,1
8323,18,12919,524830,2896.84,0,2896.84,0,3,1
2960,5259,5259,524890,134.89,1,115.11,0,0,0
8099,12673,12674,525070,9715.94,1,9715.94,1,0,1
2844,5067,5068,525250,110.43,5,110.43,5,2,0
4482,7869,7870,525310,446.72,0,446.72,0,3,0
4903,271,8595,525310,43774219.18,7,43774219.18,7,2,0
3885,6847,6847,525370,123.67,1,9082.62,3,0,0
3265,5782,5783,525490,3572.46,1,3572.46,1,3,0
844,1439,1530,525610,9655.54,1,9655.54,1,4,0
4298,7551,7552,526150,270681.16,12,270681.16,12,2,0
3590,70,6341,526270,18290.46,1,18290.46,1,2,0
5038,8829,8830,526390,2678.84,0,2678.84,0,3,0
8347,70,12954,526510,138.88,1,138.88,1,2,1
3089,5484,5485,526630,2216504.6,8,2216504.6,8,2,0
4413,7746,7747,527050,79.45,5,79.45,5,3,0
8348,12955,12956,527110,17620.22,1,17620.22,1,0,1
1232,2227,2228,527170,1615.98,1,1615.98,1,3,0
8346,12952,12953,527170,4351.26,1,4351.26,1,0,1
2126,3803,3804,527290,1023.34,0,1023.34,0,2,0
7667,12135,12132,527890,13634.49,0,13634.49,0,0,1
8355,12961,12962,527890,29685.93,2,29685.93,2,0,1
7037,11353,11354,527950,795290.07,3,795290.07,3,0,1
7321,11717,11718,527950,11335.43,0,11335.43,0,0,1
2217,3965,3966,528010,517.76,1,517.76,1,2,0
8330,12929,12930,528010,44037.71,11,44037.71,11,0,1
8228,1959,12798,528070,1793.82,1,1793.82,1,0,1
8354,1585,12960,528070,26445.98,11,26445.98,11,2,1
7061,11387,11388,528310,1516.55,2,1516.55,2,0,1
6965,11286,11280,528730,5563.32,5,5563.32,5,0,1
3077,5463,5464,528790,915.9,6,915.9,6,3,0
1615,2898,2899,529090,957.94,5,957.94,5,3,0
8376,1076,12974,529330,41534.65,14,41534.65,14,3,1
8377,12975,12976,529450,13363.33,0,13363.33,0,0,1
8356,70,12963,529510,27.99,1,27.99,1,3,1
1363,2459,2460,529630,464.31,0,464.31,0,3,0
2378,4246,4247,529630,24.57,0,24.57,0,3,0
7414,9428,9429,530110,11103.23,0,11103.23,0,0,1
8358,12965,12966,530110,9863.48,1,9863.48,1,0,1
149,277,278,530290,564701.88,7,564701.88,7,2,0
7469,11889,11890,530350,7446.51,13,7446.51,13,0,1
2242,4006,4007,530530,107.24,1,107.24,1,3,0
2753,4904,4905,530590,4224.79,1,4224.79,1,2,0
8229,1959,12799,530590,16502.41,6,16502.41,6,0,1
4555,7993,45,530770,91911.99,1,91911.99,1,1,0
5081,8908,8909,530770,90259.74,7,90259.74,7,3,0
6838,11127,11137,530950,12016.76,0,12016.76,0,0,1
8357,70,12964,530950,51694.53,1,51694.53,1,2,1
7590,12037,12047,531070,4010.95,0,4010.95,0,0,1
8389,2729,12987,531070,1531.32,0,1531.32,0,0,1
8393,454,12993,531070,90.92,4,90.92,4,3,1
2493,4454,4455,531250,13330.81,7,13330.81,7,2,0
6837,11136,11127,531250,14222964.06,1,14222964.06,1,0,1
303,552,553,531550,4150.42,1,4150.42,1,2,0
8390,18,12988,531670,12.68,0,12.68,0,1,1
8391,12989,12990,531790,395337.61,8,395337.61,8,0,1
8394,12994,12995,531850,14764.45,1,14764.45,1,0,1
8334,12935,12936,532090,16781.37,1,16781.37,1,0,1
3597,6351,6352,532150,5401.58,12,5401.58,12,3,0
3068,5446,5447,532570,60.68,0,60.68,0,2,0
8392,12991,12992,532570,3583313.31,3,3583313.31,3,0,1
4375,7678,7679,532930,9023.39,7,9023.39,7,3,0
1550,2784,2785,532990,96.36,1,96.36,1,4,0
1832,18,3288,533110,568.34,0,568.34,0,3,0
3967,6990,6991,533170,271.61,1,271.61,1,1,0
8401,1585,13003,533170,24352.85,11,24352.85,11,2,1
4063,7154,7155,533230,3402.9,0,3402.9,0,2,0
1851,3321,3322,533350,71.72,1,71.72,1,3,0
8399,12999,13000,533350,2665.45,0,2665.45,0,0,1
8398,18,12998,533410,79.06,0,79.06,0,3,1
8400,13001,13002,533410,5589.53,11,5589.53,11,0,1
4150,70,7302,533590,11058.01,1,11058.01,1,2,0
4470,7847,7848,533650,954.74,1,954.74,1,2,0
8414,13020,8188,533650,7819.07,1,7819.07,1,0,1
2354,4201,4202,533710,298.36,0,298.36,0,2,0
6926,8948,9702,533830,13673.72,0,13673.72,0,0,1
355,644,645,533890,390.9,0,390.9,0,2,0
8421,13026,13027,533950,0.040213,10,0.040213,10,6,1
3374,5975,5976,534010,1667.25,11,1667.25,11,3,0
5881,9929,9948,534010,12650.74,0,12650.74,0,0,1
5134,8999,9000,534190,43545.93,3,43545.93,3,0,0
452,825,826,534370,1817.41,12,1817.41,12,3,0
3393,6007,6008,534430,7132.84,4,7132.84,4,3,0
8424,1437,4565,534610,9768.08,6,9768.08,6,2,1
8423,13029,13030,534670,3905.05,1,3905.05,1,0,1
4618,8107,8108,534730,88.18,1,88.18,1,2,0
2285,4081,4082,534910,568054.22,12,568054.22,12,0,0
76,141,142,534970,87.0,4,87.0,4,2,0
1424,2565,2566,535030,31866.83,3,31866.83,3,2,0
1727,3099,3100,535030,3376.23,5,3376.23,5,3,0
4372,7674,7675,535390,2422.28,5,2422.28,5,3,0
7694,12167,12168,535450,3283.36,1,3283.36,1,0,1
879,1591,1592,535630,89427.93,1,89427.93,1,2,0
7062,11388,11389,535750,449.08,1,449.08,1,0,1
8417,13022,13023,535750,6560.48,1,6560.48,1,0,1
8422,70,13028,535810,2571.12,1,2571.12,1,2,1
8425,13031,13032,535870,93556.59,2,93556.59,2,0,1
7900,12415,12416,535990,54984.95,12,54984.95,12,0,1
8267,12846,12847,536230,14401.51,0,14401.51,0,0,1
3537,6251,6252,536290,4654.99,0,4654.99,0,1,0
7976,12522,12526,536290,1553049.89,7,1553049.89,7,0,1
7616,11183,9352,536410,26259.53,9,26259.53,9,0,1
213,389,390,536470,2814.32,1,2814.32,1,2,0
8428,9429,9428,536590,3625.08,0,3625.08,0,0,1
6550,10734,10743,536770,12858.54,0,12858.54,0,0,1
8429,271,13036,536770,165552.7,7,165552.7,7,3,1
2358,4209,4210,536950,174.49,1,174.49,1,4,0
8426,70,13033,536950,14.42,1,14.42,1,3,1
2737,70,4877,537010,747.36,1,747.36,1,2,0
8430,13037,13038,537130,79368.6,2,79368.6,2,0,1
1535,2758,2759,537190,25005.98,7,25005.98,7,2,0
2234,3993,3994,537250,68.33,1,68.33,1,3,0
2979,5289,5290,537370,130.48,1,130.48,1,3,0
8103,12679,12680,537430,8960.58,1,8960.58,1,0,1
8427,13034,13035,537850,1954.3,1,1954.3,1,0,1
742,1344,1345,537970,142.15,1,142.15,1,2,0
8431,353,13039,538150,457.64,9,457.64,9,1,1
1994,3575,3576,538210,689.12,5,689.12,5,2,0
4593,8062,8063,538210,1442.72,1,1442.72,1,3,0
322,587,588,538330,7951.53,0,7951.53,0,3,0
7425,11837,11836,538510,12934.66,4,12934.66,4,0,1
7323,11719,11718,538570,7574.17,0,7574.17,0,0,1
8434,70,13044,538570,848.86,1,848.86,1,3,1
1584,2844,2845,538750,8.05,1,8.05,1,1,0
6394,10570,10584,538810,519.18,5,519.18,5,0,1
8432,13040,13041,538990,45453.97,1,45453.97,1,0,1
8435,13045,13046,539050,5218.28,6,5218.28,6,0,1
3458,6116,6117,539170,331.08,0,331.08,0,2,0
1597,2868,2869,539230,872.72,1,872.72,1,1,0
5000,8761,8762,539230,482.0,0,482.0,0,3,0
8063,12623,12624,539230,234399.31,7,234399.31,7,0,1
2243,4008,4009,539530,5288.85,0,5288.85,0,2,0
1956,3510,3511,539650,463.74,5,463.74,5,3,0
4078,7180,7181,539650,16005.94,7,16005.94,7,2,0
1471,2647,2648,539770,2906.48,0,2906.48,0,3,0
8433,13042,13043,539770,3345.22,1,3345.22,1,0,1
365,663,664,539830,30574.02,9,30574.02,9,2,0
2235,70,3995,539890,2174.97,1,2174.97,1,3,0
2534,4527,4528,539890,1376.6,1,1376.6,1,3,0
7630,9429,9428,539950,1615.21,0,1615.21,0,0,1
8438,13050,13051,540010,35417.62,5,35417.62,5,0,1
8440,13053,13054,540010,12305.98,9,12305.98,9,0,1
446,813,814,540250,3.54261,10,3.54261,10,6,0
4744,52,8326,540310,5062556.97,8,5062556.97,8,1,0
5012,1076,8783,540310,3443.71,14,3443.71,14,2,0
6713,10961,10958,540310,10003.75,1,10003.75,1,0,1
2058,3685,3686,540430,1609.37,14,1609.37,14,2,0
7131,11480,11481,540430,1378.3,0,1378.3,0,0,1
7203,11568,11575,540430,804682.23,7,804682.23,7,0,1
7308,11694,11695,540790,50878.02,2,50878.02,2,0,1
8126,12706,12709,540790,4691.21,0,4691.21,0,0,1
6352,10522,10535,540970,18721.33,1,18721.33,1,0,1
7710,9342,9338,540970,46603.28,9,46603.28,9,0,1
4995,8752,8753,541270,11144.8,1,11144.8,1,3,0
8436,52,13047,541270,30839.26,8,30839.26,8,1,1
8437,13048,13049,541330,28734.36,3,28734.36,3,0,1
280,510,510,541510,9.5e-5,10,9.5e-5,10,6,0
4661,8182,8183,541510,1996.63,1,1996.63,1,0,0
8439,845,13052,541690,42.49,5,42.49,5,2,1
8451,52,10049,541870,411784.72,8,411784.72,8,3,1
376,18,684,541930,2211.95,0,2211.95,0,2,0
8100,12675,12676,541990,458.65,0,458.65,0,0,1
2746,4891,4892,542110,36985.85,1,36985.85,1,4,0
7034,11350,11351,542110,10044.53,0,10044.53,0,0,1
8441,13055,13056,542170,2327.05,1,2327.05,1,0,1
8450,18,13070,542230,59.05,0,59.05,0,2,1
7500,11938,11939,542350,551939.94,8,551939.94,8,0,1
5024,8805,8806,542710,212.01,0,212.01,0,2,0
7470,11890,11891,542710,5079.54,5,5079.54,5,0,1
1045,1887,1888,542770,2687.12,1,2687.12,1,3,0
5173,9064,9065,543010,19.2,5,19.2,5,4,0
2330,4160,4161,543070,13319.24,11,13319.24,11,1,0
6574,10754,10772,543070,5087.45,1,5087.45,1,0,1
2810,5006,5007,543130,3794.08,6,3794.08,6,2,0
4192,70,7375,543250,106.45,1,106.45,1,2,0
8452,845,13071,543370,47241.08,5,47241.08,5,2,1
1692,3037,3038,543430,132.41,0,132.41,0,2,0
2340,1038,1039,543430,135561749.35,8,135561749.35,8,1,0
7325,11720,11718,543430,2898.48,0,2898.48,0,0,1
2596,4633,4634,543970,3096.07,9,3096.07,9,0,0
7867,12372,12373,543970,5384.78,1,5384.78,1,0,1
8459,13078,13079,544030,16818.22,0,16818.22,0,0,1
4585,8047,8048,544150,180.05,5,180.05,5,2,0
7117,11460,11465,544150,11986.14,1,11986.14,1,0,1
356,646,647,544210,115.29,1,115.29,1,2,0
6967,11287,11280,544210,18932676.59,5,18932676.59,5,0,1
8453,13072,13073,544270,2985.72,1,2985.72,1,0,1
4465,7837,7838,544330,202.52,0,202.52,0,2,0
8230,1959,12800,544390,1515.45,1,1515.45,1,0,1
4043,7126,7127,544450,207.37,4,207.37,4,2,0
8456,167,13077,544450,30790.58,3,30790.58,3,2,1
4801,8422,8423,544510,257.86,1,257.86,1,2,0
206,376,377,544570,7707.04,11,7707.04,11,0,0
8455,13075,13076,544570,763.99,0,763.99,0,0,1
3373,70,5974,544690,4.74,1,4.74,1,1,0
291,531,532,544750,14292.33,5,14292.33,5,3,0
3667,454,6476,544750,11.69,4,11.69,4,1,0
4837,8482,8483,544810,16087.95,1,16087.95,1,1,0
1058,1911,1912,544870,1184.83,4,1184.83,4,2,0
3621,6394,6395,544870,117006.0,1,117006.0,1,2,0
8454,9879,13074,545350,390.45,1,390.45,1,0,1
971,1754,1755,545470,405.65,6,405.65,6,2,0
8142,12723,12725,545530,1338.15,1,1338.15,1,0,1
1005,1817,1818,545590,1075.84,1,1075.84,1,2,0
2732,4867,4868,545590,637493.33,1,637493.33,1,0,0
8252,12825,12826,545590,277544.73,12,277544.73,12,0,1
8486,13095,13096,545650,11017.2,1,11017.2,1,0,1
7139,11491,11493,545710,9321.39,4,9321.39,4,0,1
8485,13093,13094,545770,3772.4,5,3772.4,5,0,1
973,1758,1759,545830,1029.57,1,1029.57,1,2,0
6353,10522,10536,545890,46499.47,11,46499.47,11,0,1
122,228,229,546310,819.77,0,819.77,0,3,0
3744,18,6611,546370,11.72,0,11.72,0,3,0
4397,7717,7718,546430,3972.71,5,3972.71,5,2,0
4067,7161,7162,546670,6387.57,12,6387.57,12,1,0
8127,12706,12710,546730,9297.12,0,9297.12,0,0,1
4205,7395,7396,546790,35486.47,7,35486.47,7,2,0
8002,12559,12560,546790,16182.27,1,16182.27,1,0,1
1856,3329,3330,546910,26.79,0,26.79,0,2,0
8075,9278,9276,547150,888.22,9,888.22,9,0,1
2370,4233,4234,547210,249334.2,5,249334.2,5,2,0
3428,6066,6067,547210,14858.95,1,14858.95,1,3,0
7327,11721,11718,547210,10753.63,0,10753.63,0,0,1
3384,5994,5995,547270,7121.34,14,7121.34,14,0,0
7709,12183,9345,547390,42557.5,9,42557.5,9,0,1
7954,12491,12492,547390,7457.57,1,7457.57,1,0,1
3874,6826,6827,547630,30.07,1,30.07,1,3,0
8144,12723,12726,547630,12583.9,0,12583.9,0,0,1
8361,76,12967,547690,17840.31,1,17840.31,1,0,1
8495,12472,12473,547690,21596.99,9,21596.99,9,0,1
7798,12293,12294,547930,1294.26,0,1294.26,0,0,1
1473,2650,2651,547990,1521219.29,1,1521219.29,1,2,0
8395,12995,12996,547990,13811.26,5,13811.26,5,0,1
6887,11183,11192,548170,5105.88,6,5105.88,6,0,1
1054,1904,1905,548230,352.6,0,352.6,0,2,0
6839,11127,11138,548290,16953.36,1,16953.36,1,0,1
7647,12106,12107,548290,38067.17,2,38067.17,2,0,1
2637,4703,4704,548470,61.91,0,61.91,0,0,0
8493,13102,13103,548470,185280.99,7,185280.99,7,0,1
8492,18,13101,548710,415.84,0,415.84,0,2,1
8494,1661,13104,548710,231712885.49,12,231712885.49,12,1,1
828,1501,1502,548770,77.05,5,77.05,5,2,0
6969,11288,11280,548770,6260.67,5,6260.67,5,0,1
3966,6988,6989,548950,129.84,13,129.84,13,4,0
4676,8207,8208,548950,211073.62,1,211073.62,1,2,0
8487,13095,8669,549010,32597.82,14,32597.82,14,0,1
5156,9038,9039,549070,164.91,1,164.91,1,2,0
8496,18,13105,549190,2451.98,0,2451.98,0,1,1
4472,7851,7852,549310,10.05,1,10.05,1,2,0
445,811,812,549430,3919.35,12,3919.35,12,1,0
4858,8517,8518,549490,320817.32,0,320817.32,0,0,0
1440,2593,2594,549550,457.61,0,457.61,0,3,0
2800,4987,4988,549850,222852.54,0,222852.54,0,1,0
8253,12826,12827,549850,11086.29,0,11086.29,0,0,1
1040,1877,1878,549910,191.02,1,191.02,1,2,0
3899,6872,6873,549910,78.09,0,78.09,0,2,0
444,809,810,549970,16957739.37,8,16957739.37,8,2,0
1404,1282,2530,549970,1969.13,0,1969.13,0,2,0
8497,13106,13107,550150,5320.84,2,5320.84,2,0,1
5103,318,8945,550450,226.83,2,226.83,2,3,0
5882,9929,9949,550450,5645.05,0,5645.05,0,0,1
330,600,601,550570,5727.33,1,5727.33,1,1,0
805,1457,1458,550810,2907.25,1,2907.25,1,2,0
1160,2097,2098,550930,0.126764,10,0.126764,10,6,0
8406,13010,13011,550930,4715.96,0,4715.96,0,0,1
8499,13110,567,550930,4167.22,1,4167.22,1,0,1
2631,4693,4694,550990,149.22,0,149.22,0,2,0
7300,11683,11684,550990,1831181.62,8,1831181.62,8,0,1
7592,12037,12048,550990,1159774.63,8,1159774.63,8,0,1
8445,13062,12245,550990,11066.92,0,11066.92,0,0,1
1682,3018,3019,551050,49.03,0,49.03,0,4,0
1775,3188,3189,551110,364.93,6,364.93,6,4,0
8295,9107,9108,551170,657.36,9,657.36,9,0,1
6395,10570,10585,551290,12823.59,1,12823.59,1,0,1
7399,11805,11806,551290,20674.41,1,20674.41,1,0,1
3016,5353,5354,551470,11746.83,2,11746.83,2,2,0
8498,13108,13109,551590,1501.81,1,1501.81,1,0,1
311,566,567,551650,2530.86,1,2530.86,1,0,0
6738,10999,10997,551710,1360.03,1,1360.03,1,0,1
2187,3913,3914,551770,24935.86,1,24935.86,1,2,0
