EdgeID,SourceAccountId,TargetAccountId,Timestamp,Amount Sent,Sent Currency,Amount Received,Receiving Currency,Payment Format,Is Laundering
2672,4765,4766,448090,371.03,2,371.03,2,3,0
4667,8193,8194,448210,16607.46,3,16607.46,3,2,0
2525,4511,4512,448330,5829.16,14,5829.16,14,2,0
4483,7871,7872,448750,2122.23,4,2122.23,4,0,0
4691,8234,8235,448870,224.57,11,224.57,11,4,0
2784,4961,4962,449050,127090.79,8,127090.79,8,2,0
4242,7453,7454,449230,20069.76,7,20069.76,7,3,0
3614,6381,6382,449230,15747.95,0,15747.95,0,3,0
747,682,1353,449290,152.68,0,152.68,0,0,0
2411,18,4305,449770,9389.51,0,9389.51,0,1,0
995,1799,1800,449890,10784.34,1,10784.34,1,2,0
3273,5795,5796,450190,4847.01,9,4847.01,9,2,0
1431,2577,2578,450370,31502.44,11,31502.44,11,1,0
4411,451,7743,450550,136423.08,0,136423.08,0,4,0
2323,4147,4148,450610,3559.51,1,3559.51,1,2,0
1671,2998,2999,450670,0.239187,10,0.239187,10,6,0
3451,167,6106,450790,307366.06,3,307366.06,3,3,0
2077,3720,3721,451390,233.87,1,233.87,1,3,0
1678,3010,3011,451690,2856.54,0,2856.54,0,3,0
3637,6421,6422,451870,23780.26,7,23780.26,7,2,0
3757,18,6634,452110,196.04,0,196.04,0,2,0
1636,2936,2937,452230,50976.03,13,50976.03,13,0,0
2310,4124,4125,452530,1995.03,1,1995.03,1,2,0
2562,70,4578,452650,251.66,1,251.66,1,1,0
4630,70,8129,453250,1016.03,1,1016.03,1,3,0
2749,4896,4897,453310,362.16,14,362.16,14,3,0
5035,454,8825,453430,316.1,4,316.1,4,3,0
1481,2664,2665,453670,26.937128,10,26.937128,10,6,0
2329,4158,4159,453730,9813866.43,7,9813866.43,7,1,0
1048,1892,1893,453910,120481.5,0,120481.5,0,2,0
4999,8760,8760,454330,129.46,1,100.23,4,0,0
1037,1872,1873,454450,16436.19,0,16436.19,0,2,0
4229,6484,6485,454510,2.526787,10,2.526787,10,6,0
54,55,56,454870,1461.87,0,1461.87,0,0,1
3851,6790,6791,454870,1011.16,5,1011.16,5,3,0
1498,2693,2694,455110,2326.15,1,2326.15,1,1,0
5076,8899,8900,455350,1705.04,6,1705.04,6,0,0
3471,6137,6138,455830,1826.37,13,1826.37,13,2,0
1990,3567,3568,455890,30.91,0,30.91,0,2,0
1583,2842,2843,455890,7522.44,1,7522.44,1,2,0
4604,8082,8083,456010,61.71,1,61.71,1,2,0
4520,7933,7934,456070,3685.63,4,3685.63,4,2,0
4910,8606,8607,456430,0.331241,10,0.331241,10,6,0
922,1664,1665,456490,1090529.41,1,1090529.41,1,0,0
4665,8190,8191,456670,0.180861,10,0.180861,10,6,0
2177,3894,3895,456910,1341.96,1,1341.96,1,2,0
4724,8288,8289,457030,2264.91,4,2264.91,4,2,0
605,1096,1097,457150,118.59,0,118.59,0,3,0
4208,7400,7401,457150,230.04,0,230.04,0,3,0
630,1143,1144,457390,1131.85,1,1131.85,1,2,0
4325,7597,7598,457390,15120.65,1,15120.65,1,2,0
1667,70,2991,457510,701.67,1,701.67,1,3,0
1179,2133,2134,457570,256.84,1,256.84,1,1,0
4179,7351,7352,457750,367839.1,1,367839.1,1,2,0
4505,7907,7908,457810,23868.16,7,23868.16,7,2,0
1507,2711,2712,458170,8771.53,0,8771.53,0,2,0
2823,5030,5031,458170,27462.61,6,27462.61,6,1,0
3796,6701,6702,458170,0.041405,10,0.041405,10,6,0
2384,4258,4259,458230,256.72,1,256.72,1,1,0
834,1511,1512,458410,2097.48,1,2097.48,1,4,0
1560,70,2801,458650,254.57,1,254.57,1,1,0
439,799,800,458890,6.609413,10,6.609413,10,6,0
4125,271,7259,458890,1057052.59,7,1057052.59,7,3,0
390,709,710,458950,60700.61,3,60700.61,3,2,0
3979,7013,7014,459430,23.64,4,23.64,4,3,0
1613,2895,2896,459910,5150.34,1,5150.34,1,2,0
4108,7229,7230,460090,4546.94,1,4546.94,1,2,0
3872,6822,6823,460390,30.82,1,30.82,1,2,0
88,99,97,460450,14926.35,1,14926.35,1,0,1
762,1379,1380,460510,670.48,0,670.48,0,3,0
2671,4763,4764,460570,15391.46,0,15391.46,0,2,0
172,169,170,460570,56960.72,0,56960.72,0,0,1
4380,7688,7689,460690,38.83,4,38.83,4,2,0
89,100,97,460930,4971.01,1,4971.01,1,0,1
2054,3679,3680,460990,1914.25,1,1914.25,1,0,0
4255,2806,7477,460990,5313330.99,8,5313330.99,8,4,0
1310,2365,2366,461110,3186.23,11,3186.23,11,2,0
1743,3128,3129,461170,8920.87,0,8920.87,0,3,0
4968,2016,2017,461350,906.6,0,906.6,0,3,0
3043,5401,5402,461590,3104.18,4,3104.18,4,3,0
1984,3557,3558,461710,1902.99,12,1902.99,12,3,0
4742,8322,8323,461830,28485.76,1,28485.76,1,2,0
2092,3745,3746,462070,53274.99,12,53274.99,12,3,0
3093,5491,5492,462070,61035068.02,8,61035068.02,8,4,0
175,52,323,462250,31582.85,8,31582.85,8,3,0
3301,5846,5847,462430,60.5,1,60.5,1,2,0
5045,8842,8843,462430,169.64,1,169.64,1,2,0
561,1017,1018,462490,1042.54,1,1042.54,1,2,0
64,66,62,462610,15329.63,1,15329.63,1,0,1
138,146,150,463150,1549.07,2,1549.07,2,0,1
3613,6379,6380,463150,206920.66,1,206920.66,1,4,0
4062,5008,7153,463330,10001.58,4,10001.58,4,2,0
4269,7500,7501,463390,166.66,0,166.66,0,4,0
1809,3247,3248,463510,8707.58,0,8707.58,0,2,0
204,373,374,463690,0.14504,10,0.14504,10,6,0
39,43,44,464050,12621.82,2,12621.82,2,0,1
4760,8351,8352,464050,85.57,6,85.57,6,4,0
4248,7465,7466,464170,19989.82,2,19989.82,2,3,0
391,711,712,464230,2415.6,1,2415.6,1,3,0
1180,2135,2136,464290,83291.69,7,83291.69,7,2,0
275,500,501,464530,495935681.54,8,495935681.54,8,2,0
1540,2768,2769,464650,1165.17,4,1165.17,4,3,0
3827,6754,6755,464770,1583.34,2,1583.34,2,2,0
3663,70,6469,464950,186.53,1,186.53,1,2,0
490,890,891,465130,1434.91,1,1434.91,1,3,0
4072,7169,7170,465250,1678.64,0,1678.64,0,2,0
5158,9042,9043,465250,1000782.33,9,1000782.33,9,2,0
475,864,865,465610,406.63,1,406.63,1,0,0
248,452,453,465850,8314.66,1,8314.66,1,3,0
2459,4390,4391,465850,8620.27,1,8620.27,1,2,0
3219,5702,5703,466930,457.14,0,457.14,0,4,0
4331,7607,7608,467170,2295.43,4,2295.43,4,3,0
116,128,125,467230,10080.4,1,10080.4,1,0,1
4934,8648,8649,467410,834.58,1,834.58,1,2,0
29,52,53,467410,11794.62,8,11794.62,8,1,0
2255,4030,4031,467710,264.27,1,264.27,1,3,0
1941,3485,3485,468010,454.84,1,416.18,5,0,0
2175,3890,3891,468610,121782.71,3,121782.71,3,2,0
3896,6866,6867,469390,11105295.12,8,11105295.12,8,2,0
2565,4582,4583,469450,129.58,1,129.58,1,3,0
16,28,29,469570,479.28,1,479.28,1,3,0
1299,70,2344,469630,30.94,1,30.94,1,3,0
90,101,97,469810,196.38,1,196.38,1,0,1
2495,4458,4459,470110,252.48,1,252.48,1,2,0
140,146,151,470170,9717.89,11,9717.89,11,0,1
5151,9030,9031,470350,6706.9,6,6706.9,6,0,0
401,730,731,470650,18590.44,0,18590.44,0,3,0
689,454,1251,470830,232.76,4,232.76,4,2,0
5051,6098,8853,470830,238.86,1,238.86,1,2,0
1762,3164,3165,470890,17385.94,13,17385.94,13,1,0
1449,2609,2610,470950,177.98,0,177.98,0,3,0
2644,4714,4715,470950,8488.1,12,8488.1,12,3,0
1376,2482,2483,471010,52.85,1,52.85,1,0,0
4971,8710,8711,471130,317.78,0,317.78,0,3,0
4868,8537,8538,471250,374.47,4,374.47,4,2,0
4198,7382,7383,471310,2299.78,1,2299.78,1,2,0
3977,7009,7010,471310,60.64,0,60.64,0,2,0
3948,6957,6958,471310,86.22,1,86.22,1,0,0
2848,5074,5075,471490,856.96,0,856.96,0,2,0
1306,2357,2358,471610,2377.69,9,2377.69,9,1,0
1702,3054,3055,471910,1583.74,0,1583.74,0,2,0
2183,3906,3907,472150,5851.2,0,5851.2,0,2,0
795,1439,1440,472210,283.77,1,283.77,1,3,0
3726,6579,6580,472450,175008.89,3,175008.89,3,3,0
173,171,172,472690,7881.99,0,7881.99,0,0,1
2391,4270,4271,472810,39.21,1,39.21,1,2,0
1145,2069,2070,472810,9354.46,1,9354.46,1,3,0
2988,5306,5307,472870,1696.62,4,1696.62,4,2,0
1769,3178,3179,472990,14963.18,6,14963.18,6,3,0
4146,7294,7295,473230,254.83,1,254.83,1,2,0
3453,6108,6109,473410,689.74,0,689.74,0,2,0
4473,7853,7854,473410,157092.88,6,157092.88,6,0,0
84,93,94,473530,14148.02,1,14148.02,1,0,1
2327,4155,4156,473710,8724.98,0,8724.98,0,3,0
4435,7787,7788,473710,4476.1,2,4476.1,2,3,0
4746,8328,8329,474070,1113.69,1,1113.69,1,1,0
3793,6695,6696,474250,4160.31,1,4160.31,1,3,0
2294,4097,4098,474370,794.42,0,794.42,0,3,0
5010,8779,8780,474430,588.59,0,588.59,0,3,0
2528,1717,4516,474430,211.06,1,211.06,1,2,0
3409,2128,6036,474610,94.17,4,94.17,4,2,0
2612,4659,4659,474670,33.69,12,1.59,1,0,0
4753,8339,8339,474730,6750.8,0,7910.48,1,0,0
1312,2369,2369,474850,359628.57,11,359628.57,11,0,0
3378,5982,5983,474910,1163.91,1,1163.91,1,3,0
65,67,62,474910,12549.43,1,12549.43,1,0,1
946,1710,1711,475090,829.38,1,829.38,1,3,0
3263,5778,5779,475210,80439.01,0,80439.01,0,1,0
1215,2204,2205,475390,5465498.07,2,5465498.07,2,1,0
72,75,76,475450,14905.3,1,14905.3,1,0,1
467,850,851,475570,8.56,6,8.56,6,2,0
841,1524,1525,475570,136.82,1,136.82,1,3,0
3963,3076,6985,475930,14059.67,1,14059.67,1,2,0
3701,6533,6534,476110,704.2,13,704.2,13,1,0
221,404,405,476170,25649.88,12,25649.88,12,3,0
2204,18,3944,476170,2630.54,0,2630.54,0,2,0
1824,3274,3275,476290,338.6,1,338.6,1,2,0
3085,5476,5477,476530,116611.08,0,116611.08,0,2,0
2902,70,5165,476530,9304.68,1,9304.68,1,2,0
2540,4535,4536,476530,641.9,1,641.9,1,0,0
2445,4364,4365,476650,560.13,0,560.13,0,3,0
154,155,160,476710,111526.43,13,111526.43,13,0,1
4050,7135,7136,476830,12463.0,2,12463.0,2,0,0
46,84,85,476890,0.222275,10,0.222275,10,6,0
2276,4065,4066,477010,290.21,1,290.21,1,2,0
1968,3530,3531,477130,35852.95,3,35852.95,3,2,0
2319,4140,4141,477310,557.5,1,557.5,1,3,0
3383,5992,5993,477430,36474.08,0,36474.08,0,1,0
1326,2392,2393,477610,10698.33,1,10698.33,1,3,0
1714,3076,3077,477730,595.92,1,595.92,1,2,0
91,102,97,477730,10495.13,1,10495.13,1,0,1
1644,2949,2950,477790,10132.87,8,10132.87,8,2,0
4326,7599,7600,477790,1298.94,0,1298.94,0,2,0
503,912,913,477910,342.46,1,342.46,1,2,0
1658,318,2975,478450,782474.75,2,782474.75,2,1,0
156,155,161,479890,298042.1,9,298042.1,9,0,1
3945,745,6952,479890,0.033147,10,0.033147,10,6,0
1630,2925,2926,480010,53532.06,9,53532.06,9,2,0
117,129,125,480250,11628.18,1,11628.18,1,0,1
3439,6084,6085,480370,116561.96,7,116561.96,7,3,0
504,914,914,480730,3634.67,11,542.68,1,0,0
118,130,125,480730,6093.78,1,6093.78,1,0,1
1837,3296,3297,481030,90029.73,1,90029.73,1,1,0
3371,5970,5971,481030,9159.46,9,9159.46,9,2,0
4530,7951,7952,481090,4293.42,5,4293.42,5,0,0
2086,3735,3736,481270,9214.01,1,9214.01,1,3,0
33,1,0,481450,2795.93,0,2795.93,0,0,1
179,181,182,481570,22893913.98,12,22893913.98,12,0,1
2819,3121,5024,481810,1889.58,0,1889.58,0,1,0
4035,7112,7113,481990,149282.2,3,149282.2,3,3,0
78,84,85,481990,17401.38,2,17401.38,2,0,1
333,70,605,482110,84.03,1,84.03,1,2,0
4645,8153,8154,482170,6.4,5,6.4,5,1,0
70,72,73,482470,14284.12,1,14284.12,1,0,1
76,81,82,482590,447.05,1,447.05,1,0,1
3551,6273,6274,483010,33.52,0,33.52,0,2,0
890,1613,1614,483310,15945.6,11,15945.6,11,3,0
4757,8346,8347,483430,83639.99,0,83639.99,0,0,0
1927,3458,3459,483550,49.32,5,49.32,5,1,0
988,1787,1788,483610,166.43,0,166.43,0,2,0
1410,2540,2541,483610,7884.51,7,7884.51,7,1,0
158,155,162,483910,14938.93,2,14938.93,2,0,1
3279,18,5807,483970,11806.64,0,11806.64,0,2,0
361,656,657,484270,495526.81,3,495526.81,3,3,0
1817,3260,3261,484270,102.23,6,102.23,6,0,0
1300,2345,2346,484690,564.28,1,564.28,1,2,0
3269,4247,5788,484870,23110.19,0,23110.19,0,3,0
2981,5292,5293,485230,376.78,0,376.78,0,3,0
4692,8236,8237,485770,214.76,1,214.76,1,3,0
2944,5234,5235,485830,220.32,1,220.32,1,0,0
2208,3950,3951,486190,314.86,5,314.86,5,1,0
2929,5207,5208,486190,1600.12,1,1600.12,1,2,0
3526,6230,6231,486190,2258.47,6,2258.47,6,3,0
1349,2433,2433,486430,548.78,1,468.32,0,0,0
2986,5302,5303,486490,1.969638,10,1.969638,10,6,0
3539,6255,6256,486910,18122.01,1,18122.01,1,1,0
2269,4053,4054,486970,29667.94,0,29667.94,0,2,0
4596,8068,8069,487330,14089.85,11,14089.85,11,2,0
3180,5640,5641,487570,78.56,0,78.56,0,2,0
4783,8390,8391,487630,194930.34,0,194930.34,0,0,0
4831,8471,8472,487630,16347.76,12,16347.76,12,1,0
3053,5418,5419,487750,23026.17,7,23026.17,7,3,0
4901,8591,8592,487930,1070419.13,3,1070419.13,3,3,0
3125,5546,5547,487990,4705172.62,0,4705172.62,0,2,0
65,121,122,488110,291.86,1,291.86,1,2,0
243,70,444,488230,425.01,1,425.01,1,2,0
3785,6682,6683,488410,71.07,0,71.07,0,1,0
4095,7203,7204,488590,38871.8,0,38871.8,0,2,0
1392,167,2510,488590,30213.64,3,30213.64,3,1,0
3674,6488,6489,488650,351.98,1,351.98,1,2,0
4065,7157,7158,488710,237.82,1,237.82,1,2,0
979,1769,1770,488830,173.65,0,173.65,0,2,0
3915,6901,6902,488950,803.28,1,803.28,1,2,0
4673,8202,8203,488950,0.022848,10,0.022848,10,6,0
3170,5623,5624,489010,244.42,1,244.42,1,3,0
115,216,217,489190,689.18,1,689.18,1,0,0
1307,2359,2360,489250,149.6,1,149.6,1,4,0
555,1006,1007,489550,1560.28,6,1560.28,6,2,0
1610,2891,2892,489670,300.89,1,300.89,1,3,0
1144,2067,2068,489790,91.94,14,91.94,14,1,0
2024,3629,3630,489850,57.53,4,57.53,4,3,0
972,1756,1757,489910,75281.48,3,75281.48,3,2,0
160,155,163,490030,7524.73,1,7524.73,1,0,1
1735,3114,3115,490270,25.61,0,25.61,0,3,0
3779,6671,6672,490750,206169.62,7,206169.62,7,2,0
3091,5488,5489,491050,7811.98,13,7811.98,13,1,0
119,131,125,491050,9563.62,1,9563.62,1,0,1
2139,3826,3827,491410,5483.38,1,5483.38,1,1,0
3623,6398,6399,491470,6543.6,1,6543.6,1,1,0
4973,8714,8715,491530,0.18,1,0.18,1,4,0
1283,2316,2317,491530,218291.68,0,218291.68,0,2,0
2099,3757,3758,491710,4086.52,1,4086.52,1,1,0
4450,7811,7812,491710,118339.15,3,118339.15,3,2,0
92,103,97,491770,13267.86,1,13267.86,1,0,1
2059,3687,3688,492130,4945.84,1,4945.84,1,3,0
1003,18,1815,492190,87.33,0,87.33,0,3,0
1974,3540,3541,492190,3743.22,4,3743.22,4,3,0
1280,2310,2311,492250,100029.71,11,100029.71,11,2,0
3367,5962,5963,492430,355.69,1,355.69,1,3,0
255,465,466,492430,0.008435,10,0.008435,10,6,0
4729,8296,8297,492550,154.48,1,154.48,1,2,0
2685,4786,4787,492670,189.29,4,189.29,4,3,0
162,155,164,492670,15767.27,2,15767.27,2,0,1
74,78,79,492910,6106.29,1,6106.29,1,0,1
1803,3238,3239,492970,47466.91,3,47466.91,3,3,0
3084,5475,5475,493450,41579.21,0,1030130.46,12,0,0
1829,3284,3285,493750,15015.83,1,15015.83,1,3,0
259,472,473,493870,100.24,1,100.24,1,2,0
3450,6104,6105,494050,8399.39,2,8399.39,2,0,0
3172,5626,5627,494110,8847.97,1,8847.97,1,3,0
1732,1270,3109,494350,140.33,13,140.33,13,3,0
120,132,125,494350,7567.54,1,7567.54,1,0,1
4239,7447,7448,494350,23.54,0,23.54,0,4,0
2904,5168,5169,494410,6197.92,1,6197.92,1,3,0
42,3,2,494470,36028.51,0,36028.51,0,0,1
179,70,330,494770,494.72,1,494.72,1,1,0
1305,2355,2356,494830,89.94,0,89.94,0,0,0
4904,8596,8597,494830,948.93,0,948.93,0,3,0
3877,6832,6833,494890,5381.38,1,5381.38,1,2,0
2964,1437,5265,495010,99177.66,6,99177.66,6,2,0
3252,318,5758,495010,128925.32,2,128925.32,2,1,0
3721,6569,6570,495070,6021.21,0,6021.21,0,2,0
2326,4153,4154,495430,312.7,13,312.7,13,3,0
2145,3837,3838,495610,549.26,0,549.26,0,2,0
105,197,198,495790,136.74,1,136.74,1,3,0
3889,6854,6855,495790,1890.53,1,1890.53,1,2,0
77,82,83,495850,434.21,1,434.21,1,0,1
1172,2121,2122,495910,439.49,5,439.49,5,2,0
3392,271,6006,496270,4823.23,7,4823.23,7,2,0
448,817,818,496390,27.69,0,27.69,0,3,0
3960,6979,6980,496510,4190.63,0,4190.63,0,2,0
1089,1967,1968,496510,23.61,0,23.61,0,3,0
4524,7941,7942,496870,306.55,1,306.55,1,2,0
189,1,2,497170,66099.95,0,66099.95,0,0,1
3473,6141,6142,497170,1883.16,13,1883.16,13,2,0
4531,7953,7954,497170,139.44,0,139.44,0,2,0
2978,5287,5288,497230,2518.07,5,2518.07,5,1,0
1027,1854,1855,497350,2015.43,1,2015.43,1,2,0
4244,7457,7458,497770,1666.59,1,1666.59,1,2,0
323,589,590,497950,137.45,1,137.45,1,2,0
4751,5688,5689,498130,83.83,1,83.83,1,2,0
1406,2533,2534,498250,7585.65,1,7585.65,1,3,0
2740,4882,4883,498370,560501.56,3,560501.56,3,0,0
1276,2302,2303,498370,857.06,0,857.06,0,2,0
4187,7366,7367,498490,0.419463,10,0.419463,10,6,0
3430,6070,6070,498610,647.45,13,647.45,13,2,0
121,133,125,498790,4638.2,1,4638.2,1,0,1
1797,3227,3228,499390,4245.58,11,4245.58,11,3,0
3214,5694,5695,499750,463.12,1,463.12,1,2,0
1914,3434,3435,499870,613.47,1,613.47,1,2,0
1231,2225,2226,500170,340.3,14,340.3,14,2,0
3164,5612,5613,500290,2587.19,6,2587.19,6,0,0
1168,2113,2114,500530,2160.17,1,2160.17,1,2,0
970,1753,1753,500830,0.026382,10,0.026382,10,6,0
4337,70,7618,500830,13.03,1,13.03,1,3,0
626,1135,1136,501010,955.57,1,955.57,1,2,0
3109,4637,5519,501010,4532.67,14,4532.67,14,3,0
3652,6451,6452,501010,20516.23,3,20516.23,3,2,0
2642,4710,4711,501070,39891.22,1,39891.22,1,2,0
1314,2372,2373,501370,1487.02,1,1487.02,1,3,0
174,321,322,501430,874.73,1,874.73,1,3,0
2075,3716,3717,501490,249.54,14,249.54,14,2,0
5058,8866,8867,501550,4657.19,0,4657.19,0,2,0
2138,3824,3825,501670,26527.13,0,26527.13,0,1,0
1285,2319,2320,501730,155.7,1,155.7,1,3,0
549,996,997,502150,3153.81,0,3153.81,0,3,0
201,368,369,502150,115.92,5,115.92,5,0,0
5017,8792,8793,503410,0.002394,10,0.002394,10,6,0
622,1128,1129,503710,113.17,0,113.17,0,0,0
912,18,1648,504010,5474.08,0,5474.08,0,2,0
2621,70,4675,504010,491.33,1,491.33,1,2,0
1637,2938,2939,504130,141.11,1,141.11,1,3,0
982,1775,1776,504190,5679.87,1,5679.87,1,3,0
140,260,261,504310,6.24,1,6.24,1,2,0
2073,3712,3713,504610,150.64,0,150.64,0,0,0
3261,5774,5775,504670,1276.42,13,1276.42,13,3,0
2136,3820,3821,504790,31614.89,7,31614.89,7,3,0
5064,8877,8878,504790,27.75,1,27.75,1,2,0
3865,6809,6810,504850,81.87,0,81.87,0,0,0
4227,1449,7430,504850,1006.58,0,1006.58,0,2,0
3641,6429,6430,505150,799.79,5,799.79,5,3,0
1873,3359,3360,505450,2868.01,1,2868.01,1,2,0
4151,7303,7304,505570,100.45,1,100.45,1,3,0
5100,8939,8940,505870,52.99,4,52.99,4,2,0
3146,70,5581,506050,310.2,1,310.2,1,3,0
2107,2860,3771,506350,119.7,4,119.7,4,2,0
4958,8687,8688,506470,1533.62,1,1533.62,1,2,0
3312,5864,5865,506650,456.82,0,456.82,0,2,0
1317,1585,2378,506770,4212.03,11,4212.03,11,2,0
4054,745,7143,506890,0.609468,10,0.609468,10,6,0
451,823,824,507010,467.98,1,467.98,1,1,0
1094,1977,1978,507010,1666.28,4,1666.28,4,2,0
4456,7823,7824,507070,18002.49,11,18002.49,11,3,0
3029,5377,5378,507190,3144.58,1,3144.58,1,3,0
3460,5614,5614,507430,0.004946,10,0.004946,10,6,0
2350,4193,4194,507430,80522.56,3,80522.56,3,2,0
3505,6194,6195,507970,8923.12,3,8923.12,3,2,0
4912,8610,8611,507970,276.49,1,276.49,1,2,0
3850,3929,6789,508330,2472.45,1,2472.45,1,2,0
1428,2572,2573,508390,36663.31,11,36663.31,11,1,0
2715,4837,4838,508510,64.37,0,64.37,0,2,0
442,805,806,508570,1093.67,0,1093.67,0,2,0
1092,1973,1974,508570,177940.43,7,177940.43,7,2,0
820,1487,1488,509110,519827101.04,3,519827101.04,3,2,0
4126,7260,7261,509530,801952.07,0,801952.07,0,1,0
93,104,97,509650,11508.67,1,11508.67,1,0,1
2040,3655,3656,509710,25.86,0,25.86,0,2,0
730,18,1323,509830,1875.31,0,1875.31,0,3,0
2768,4931,4932,511030,310783.87,1,310783.87,1,4,0
3608,6370,6371,511210,6372.67,1,6372.67,1,2,0
3762,3161,6643,511210,0.757224,10,0.757224,10,6,0
3003,5330,5331,511270,0.849475,10,0.849475,10,6,0
4344,7629,6321,511390,245.22,0,245.22,0,2,0
1125,2035,2036,511690,2042.2,1,2042.2,1,2,0
3457,6114,6115,511690,1259.82,1,1259.82,1,2,0
1466,2638,2639,511930,20.72,4,20.72,4,1,0
1909,3424,3425,511990,329.41,1,329.41,1,3,0
1513,2721,2722,512050,521.82,1,521.82,1,3,0
2965,5266,5267,512470,744.94,9,744.94,9,2,0
2070,3706,3707,512530,258.17,1,258.17,1,3,0
1620,2907,2907,512530,2484.59,7,2484.59,7,2,0
2887,5139,5140,512770,332.29,0,332.29,0,2,0
2470,4410,4411,513370,11779.6,1,11779.6,1,2,0
3462,6119,6120,513430,181.35,1,181.35,1,3,0
2106,3769,3770,513670,6864.65,0,6864.65,0,1,0
654,1189,1190,513730,273.57,1,273.57,1,3,0
81,88,89,513850,2507.17,1,2507.17,1,0,1
4743,8324,8325,513970,20761.52,4,20761.52,4,2,0
4212,7407,7408,514150,0.150611,10,0.150611,10,6,0
4570,8019,8020,514270,3504.04,0,3504.04,0,1,0
2639,4706,4707,514390,133.48,0,133.48,0,2,0
4765,8359,8359,514510,3811.13,14,3811.13,14,2,0
1910,3426,3427,514930,3415.94,2,3415.94,2,3,0
174,172,172,515050,30855.39,0,30855.39,0,0,1
1046,18,1889,515170,233.17,0,233.17,0,2,0
3475,167,6145,515170,227642.16,3,227642.16,3,2,0
8,15,16,515230,134810.45,3,134810.45,3,4,0
4303,7560,7561,515650,2222.53,0,2222.53,0,2,0
2613,4660,4661,516250,757121.07,3,757121.07,3,2,0
898,1626,1626,516250,20002.12,11,219337.6,3,0,0
1192,2158,2159,516850,1893139.31,1,1893139.31,1,2,0
4996,8754,8755,516850,54.81,0,54.81,0,0,0
2001,3588,3589,517090,5575.1,0,5575.1,0,3,0
3208,892,5683,517630,238.49,0,238.49,0,1,0
4399,318,7721,517630,1016.12,2,1016.12,2,3,0
2780,4953,4954,517750,40598562.99,6,40598562.99,6,1,0
4347,2178,7633,518050,297.0,2,297.0,2,2,0
4670,8197,8198,518470,19.91,1,19.91,1,3,0
3009,5340,5341,518530,3.95,1,3.95,1,3,0
410,747,748,518590,2809.49,1,2809.49,1,4,0
4738,8314,8315,518590,8811.68,3,8811.68,3,3,0
3867,6813,6814,518650,43680.81,1,43680.81,1,0,0
2202,3941,3942,518710,702.71,2,702.71,2,3,0
1277,2304,2305,518770,31.17,13,31.17,13,3,0
2298,4105,4106,518770,337.57,5,337.57,5,3,0
1777,3192,3193,518890,101.62,1,101.62,1,3,0
1660,2978,2979,518950,4.67,5,4.67,5,3,0
4839,8486,8487,519010,4612.51,3,4612.51,3,0,0
773,1398,1399,519190,7.31,2,7.31,2,3,0
1749,3140,3141,519250,1774029.62,1,1774029.62,1,2,0
1980,3550,3551,519310,22.18,1,22.18,1,3,0
1082,1955,1956,519430,91.4,1,91.4,1,3,0
4769,8365,8366,519610,127.17,0,127.17,0,3,0
4862,8525,8526,519610,34.28,4,34.28,4,3,0
3445,6095,6096,519670,13.47,1,13.47,1,3,0
3949,6959,6960,520030,151.43,1,151.43,1,2,0
1322,2385,2386,520090,1.93,1,1.93,1,3,0
269,490,491,520150,4744.88,3,4744.88,3,3,0
734,1330,1331,520150,12079.91,1,12079.91,1,2,0
2846,70,5071,520210,399.07,1,399.07,1,2,0
4330,2335,7606,520270,75.45,1,75.45,1,3,0
3498,6182,6183,520390,173.56,1,173.56,1,2,0
3242,5740,5741,520390,81.15,0,81.15,0,2,0
627,1137,1138,520510,113.6,1,113.6,1,2,0
1315,2374,2375,520570,1325.01,1,1325.01,1,1,0
166,306,307,520810,523.6,1,523.6,1,0,0
2292,4093,4094,521290,4171.76,1,4171.76,1,3,0
3122,5540,5541,521410,22.14,4,22.14,4,0,0
191,4,5,521590,6149.56,1,6149.56,1,0,1
2951,5247,5248,521590,1780.58,1,1780.58,1,2,0
3112,5523,5524,521950,2066.3,11,2066.3,11,2,0
3201,5670,5671,522010,845.34,1,845.34,1,2,0
2714,4835,4836,522070,4109.83,0,4109.83,0,2,0
1421,18,2561,522190,76667.55,0,76667.55,0,1,0
2133,3814,3815,522190,20019.06,8,20019.06,8,2,0
2513,4489,4489,522250,398.38,1,339.97,0,0,0
1057,1909,1910,522310,17.25,4,17.25,4,3,0
1031,1861,1862,522310,571.5,1,571.5,1,2,0
1010,1826,1827,522430,0.042636,10,0.042636,10,6,0
572,271,1037,522490,58781.16,7,58781.16,7,3,0
3461,1585,6118,522970,156318.56,11,156318.56,11,2,0
4594,8064,8065,522970,560.72,14,560.72,14,0,0
4045,5623,5624,523150,1.87,1,1.87,1,0,0
644,1170,1171,523690,1081.88,0,1081.88,0,3,0
4073,7171,7172,523690,17.04,0,17.04,0,2,0
2482,4432,4433,524590,8281.88,2,8281.88,2,0,0
242,442,443,524650,5083.08,1,5083.08,1,3,0
2960,5259,5259,524890,134.89,1,115.11,0,0,0
2844,5067,5068,525250,110.43,5,110.43,5,2,0
4482,7869,7870,525310,446.72,0,446.72,0,3,0
4903,271,8595,525310,43774219.18,7,43774219.18,7,2,0
3885,6847,6847,525370,123.67,1,9082.62,3,0,0
3265,5782,5783,525490,3572.46,1,3572.46,1,3,0
844,1439,1530,525610,9655.54,1,9655.54,1,4,0
4298,7551,7552,526150,270681.16,12,270681.16,12,2,0
3590,70,6341,526270,18290.46,1,18290.46,1,2,0
